date,hour,demand,newdatetime,hour_of_day,day_of_month,month_of_year,year,quarter_of_year,week_of_year,day_of_year,day_of_week
2020-05-24,15,126,2020-05-24 15:00:00,15,24,5,2020,2,21,145,6
2020-05-24,16,114,2020-05-24 16:00:00,16,24,5,2020,2,21,145,6
2020-05-24,17,42,2020-05-24 17:00:00,17,24,5,2020,2,21,145,6
2020-05-24,18,147,2020-05-24 18:00:00,18,24,5,2020,2,21,145,6
2020-05-24,19,118,2020-05-24 19:00:00,19,24,5,2020,2,21,145,6
2020-05-24,20,58,2020-05-24 20:00:00,20,24,5,2020,2,21,145,6
2020-05-24,21,49,2020-05-24 21:00:00,21,24,5,2020,2,21,145,6
2020-05-24,22,51,2020-05-24 22:00:00,22,24,5,2020,2,21,145,6
2020-05-24,23,42,2020-05-24 23:00:00,23,24,5,2020,2,21,145,6
2020-05-25,0,91,2020-05-25 00:00:00,0,25,5,2020,2,22,146,0
2020-05-25,1,76,2020-05-25 01:00:00,1,25,5,2020,2,22,146,0
2020-05-25,4,38,2020-05-25 04:00:00,4,25,5,2020,2,22,146,0
2020-05-25,5,9,2020-05-25 05:00:00,5,25,5,2020,2,22,146,0
2020-05-25,6,87,2020-05-25 06:00:00,6,25,5,2020,2,22,146,0
2020-05-25,7,50,2020-05-25 07:00:00,7,25,5,2020,2,22,146,0
2020-05-25,8,60,2020-05-25 08:00:00,8,25,5,2020,2,22,146,0
2020-05-25,9,72,2020-05-25 09:00:00,9,25,5,2020,2,22,146,0
2020-05-25,10,81,2020-05-25 10:00:00,10,25,5,2020,2,22,146,0
2020-05-25,11,70,2020-05-25 11:00:00,11,25,5,2020,2,22,146,0
2020-05-25,12,88,2020-05-25 12:00:00,12,25,5,2020,2,22,146,0
2020-05-25,13,106,2020-05-25 13:00:00,13,25,5,2020,2,22,146,0
2020-05-25,14,50,2020-05-25 14:00:00,14,25,5,2020,2,22,146,0
2020-05-25,15,38,2020-05-25 15:00:00,15,25,5,2020,2,22,146,0
2020-05-25,16,70,2020-05-25 16:00:00,16,25,5,2020,2,22,146,0
2020-05-25,17,73,2020-05-25 17:00:00,17,25,5,2020,2,22,146,0
2020-05-25,18,133,2020-05-25 18:00:00,18,25,5,2020,2,22,146,0
2020-05-25,19,73,2020-05-25 19:00:00,19,25,5,2020,2,22,146,0
2020-05-25,20,72,2020-05-25 20:00:00,20,25,5,2020,2,22,146,0
2020-05-25,21,58,2020-05-25 21:00:00,21,25,5,2020,2,22,146,0
2020-05-25,22,71,2020-05-25 22:00:00,22,25,5,2020,2,22,146,0
2020-05-25,23,60,2020-05-25 23:00:00,23,25,5,2020,2,22,146,0
2020-05-26,0,90,2020-05-26 00:00:00,0,26,5,2020,2,22,147,1
2020-05-26,1,34,2020-05-26 01:00:00,1,26,5,2020,2,22,147,1
2020-05-26,4,71,2020-05-26 04:00:00,4,26,5,2020,2,22,147,1
2020-05-26,5,53,2020-05-26 05:00:00,5,26,5,2020,2,22,147,1
2020-05-26,6,11,2020-05-26 06:00:00,6,26,5,2020,2,22,147,1
2020-05-26,7,22,2020-05-26 07:00:00,7,26,5,2020,2,22,147,1
2020-05-26,8,94,2020-05-26 08:00:00,8,26,5,2020,2,22,147,1
2020-05-26,9,101,2020-05-26 09:00:00,9,26,5,2020,2,22,147,1
2020-05-26,10,101,2020-05-26 10:00:00,10,26,5,2020,2,22,147,1
2020-05-26,11,73,2020-05-26 11:00:00,11,26,5,2020,2,22,147,1
2020-05-26,12,97,2020-05-26 12:00:00,12,26,5,2020,2,22,147,1
2020-05-26,13,71,2020-05-26 13:00:00,13,26,5,2020,2,22,147,1
2020-05-26,14,47,2020-05-26 14:00:00,14,26,5,2020,2,22,147,1
2020-05-26,15,61,2020-05-26 15:00:00,15,26,5,2020,2,22,147,1
2020-05-26,16,77,2020-05-26 16:00:00,16,26,5,2020,2,22,147,1
2020-05-26,17,61,2020-05-26 17:00:00,17,26,5,2020,2,22,147,1
2020-05-26,18,111,2020-05-26 18:00:00,18,26,5,2020,2,22,147,1
2020-05-26,19,38,2020-05-26 19:00:00,19,26,5,2020,2,22,147,1
2020-05-26,20,59,2020-05-26 20:00:00,20,26,5,2020,2,22,147,1
2020-05-26,21,62,2020-05-26 21:00:00,21,26,5,2020,2,22,147,1
2020-05-26,22,106,2020-05-26 22:00:00,22,26,5,2020,2,22,147,1
2020-05-26,23,57,2020-05-26 23:00:00,23,26,5,2020,2,22,147,1
2020-05-27,0,103,2020-05-27 00:00:00,0,27,5,2020,2,22,148,2
2020-05-27,1,85,2020-05-27 01:00:00,1,27,5,2020,2,22,148,2
2020-05-27,2,76,2020-05-27 02:00:00,2,27,5,2020,2,22,148,2
2020-05-27,5,81,2020-05-27 05:00:00,5,27,5,2020,2,22,148,2
2020-05-27,6,93,2020-05-27 06:00:00,6,27,5,2020,2,22,148,2
2020-05-27,7,64,2020-05-27 07:00:00,7,27,5,2020,2,22,148,2
2020-05-27,8,51,2020-05-27 08:00:00,8,27,5,2020,2,22,148,2
2020-05-27,9,77,2020-05-27 09:00:00,9,27,5,2020,2,22,148,2
2020-05-27,10,82,2020-05-27 10:00:00,10,27,5,2020,2,22,148,2
2020-05-27,11,64,2020-05-27 11:00:00,11,27,5,2020,2,22,148,2
2020-05-27,12,24,2020-05-27 12:00:00,12,27,5,2020,2,22,148,2
2020-05-27,13,23,2020-05-27 13:00:00,13,27,5,2020,2,22,148,2
2020-05-27,14,72,2020-05-27 14:00:00,14,27,5,2020,2,22,148,2
2020-05-27,15,68,2020-05-27 15:00:00,15,27,5,2020,2,22,148,2
2020-05-27,16,74,2020-05-27 16:00:00,16,27,5,2020,2,22,148,2
2020-05-27,17,81,2020-05-27 17:00:00,17,27,5,2020,2,22,148,2
2020-05-27,18,83,2020-05-27 18:00:00,18,27,5,2020,2,22,148,2
2020-05-27,19,124,2020-05-27 19:00:00,19,27,5,2020,2,22,148,2
2020-05-27,20,100,2020-05-27 20:00:00,20,27,5,2020,2,22,148,2
2020-05-27,21,21,2020-05-27 21:00:00,21,27,5,2020,2,22,148,2
2020-05-27,22,41,2020-05-27 22:00:00,22,27,5,2020,2,22,148,2
2020-05-27,23,69,2020-05-27 23:00:00,23,27,5,2020,2,22,148,2
2020-05-28,0,32,2020-05-28 00:00:00,0,28,5,2020,2,22,149,3
2020-05-28,1,28,2020-05-28 01:00:00,1,28,5,2020,2,22,149,3
2020-05-28,4,44,2020-05-28 04:00:00,4,28,5,2020,2,22,149,3
2020-05-28,5,19,2020-05-28 05:00:00,5,28,5,2020,2,22,149,3
2020-05-28,6,30,2020-05-28 06:00:00,6,28,5,2020,2,22,149,3
2020-05-28,7,104,2020-05-28 07:00:00,7,28,5,2020,2,22,149,3
2020-05-28,8,73,2020-05-28 08:00:00,8,28,5,2020,2,22,149,3
2020-05-28,9,33,2020-05-28 09:00:00,9,28,5,2020,2,22,149,3
2020-05-28,10,102,2020-05-28 10:00:00,10,28,5,2020,2,22,149,3
2020-05-28,11,50,2020-05-28 11:00:00,11,28,5,2020,2,22,149,3
2020-05-28,12,136,2020-05-28 12:00:00,12,28,5,2020,2,22,149,3
2020-05-28,13,87,2020-05-28 13:00:00,13,28,5,2020,2,22,149,3
2020-05-28,14,53,2020-05-28 14:00:00,14,28,5,2020,2,22,149,3
2020-05-28,15,113,2020-05-28 15:00:00,15,28,5,2020,2,22,149,3
2020-05-28,16,86,2020-05-28 16:00:00,16,28,5,2020,2,22,149,3
2020-05-28,17,141,2020-05-28 17:00:00,17,28,5,2020,2,22,149,3
2020-05-28,18,101,2020-05-28 18:00:00,18,28,5,2020,2,22,149,3
2020-05-28,19,156,2020-05-28 19:00:00,19,28,5,2020,2,22,149,3
2020-05-28,20,59,2020-05-28 20:00:00,20,28,5,2020,2,22,149,3
2020-05-28,21,72,2020-05-28 21:00:00,21,28,5,2020,2,22,149,3
2020-05-28,22,39,2020-05-28 22:00:00,22,28,5,2020,2,22,149,3
2020-05-28,23,35,2020-05-28 23:00:00,23,28,5,2020,2,22,149,3
2020-05-29,0,68,2020-05-29 00:00:00,0,29,5,2020,2,22,150,4
2020-05-29,1,39,2020-05-29 01:00:00,1,29,5,2020,2,22,150,4
2020-05-29,2,53,2020-05-29 02:00:00,2,29,5,2020,2,22,150,4
2020-05-29,6,12,2020-05-29 06:00:00,6,29,5,2020,2,22,150,4
2020-05-29,7,89,2020-05-29 07:00:00,7,29,5,2020,2,22,150,4
2020-05-29,8,99,2020-05-29 08:00:00,8,29,5,2020,2,22,150,4
2020-05-29,9,66,2020-05-29 09:00:00,9,29,5,2020,2,22,150,4
2020-05-29,10,134,2020-05-29 10:00:00,10,29,5,2020,2,22,150,4
2020-05-29,11,159,2020-05-29 11:00:00,11,29,5,2020,2,22,150,4
2020-05-29,12,81,2020-05-29 12:00:00,12,29,5,2020,2,22,150,4
2020-05-29,13,134,2020-05-29 13:00:00,13,29,5,2020,2,22,150,4
2020-05-29,14,159,2020-05-29 14:00:00,14,29,5,2020,2,22,150,4
2020-05-29,15,174,2020-05-29 15:00:00,15,29,5,2020,2,22,150,4
2020-05-29,16,101,2020-05-29 16:00:00,16,29,5,2020,2,22,150,4
2020-05-29,17,184,2020-05-29 17:00:00,17,29,5,2020,2,22,150,4
2020-05-29,18,153,2020-05-29 18:00:00,18,29,5,2020,2,22,150,4
2020-05-29,19,54,2020-05-29 19:00:00,19,29,5,2020,2,22,150,4
2020-05-29,20,97,2020-05-29 20:00:00,20,29,5,2020,2,22,150,4
2020-05-29,21,261,2020-05-29 21:00:00,21,29,5,2020,2,22,150,4
2020-05-29,22,194,2020-05-29 22:00:00,22,29,5,2020,2,22,150,4
2020-05-29,23,95,2020-05-29 23:00:00,23,29,5,2020,2,22,150,4
2020-05-30,0,47,2020-05-30 00:00:00,0,30,5,2020,2,22,151,5
2020-05-30,1,52,2020-05-30 01:00:00,1,30,5,2020,2,22,151,5
2020-05-30,2,65,2020-05-30 02:00:00,2,30,5,2020,2,22,151,5
2020-05-30,4,8,2020-05-30 04:00:00,4,30,5,2020,2,22,151,5
2020-05-30,7,93,2020-05-30 07:00:00,7,30,5,2020,2,22,151,5
2020-05-30,8,43,2020-05-30 08:00:00,8,30,5,2020,2,22,151,5
2020-05-30,9,96,2020-05-30 09:00:00,9,30,5,2020,2,22,151,5
2020-05-30,10,118,2020-05-30 10:00:00,10,30,5,2020,2,22,151,5
2020-05-30,11,136,2020-05-30 11:00:00,11,30,5,2020,2,22,151,5
2020-05-30,12,259,2020-05-30 12:00:00,12,30,5,2020,2,22,151,5
2020-05-30,13,240,2020-05-30 13:00:00,13,30,5,2020,2,22,151,5
2020-05-30,14,245,2020-05-30 14:00:00,14,30,5,2020,2,22,151,5
2020-05-30,15,215,2020-05-30 15:00:00,15,30,5,2020,2,22,151,5
2020-05-30,16,203,2020-05-30 16:00:00,16,30,5,2020,2,22,151,5
2020-05-30,17,177,2020-05-30 17:00:00,17,30,5,2020,2,22,151,5
2020-05-30,18,141,2020-05-30 18:00:00,18,30,5,2020,2,22,151,5
2020-05-30,19,165,2020-05-30 19:00:00,19,30,5,2020,2,22,151,5
2020-05-30,20,148,2020-05-30 20:00:00,20,30,5,2020,2,22,151,5
2020-05-30,21,265,2020-05-30 21:00:00,21,30,5,2020,2,22,151,5
2020-05-30,22,172,2020-05-30 22:00:00,22,30,5,2020,2,22,151,5
2020-05-30,23,48,2020-05-30 23:00:00,23,30,5,2020,2,22,151,5
2020-05-31,0,106,2020-05-31 00:00:00,0,31,5,2020,2,22,152,6
2020-05-31,1,40,2020-05-31 01:00:00,1,31,5,2020,2,22,152,6
2020-05-31,2,31,2020-05-31 02:00:00,2,31,5,2020,2,22,152,6
2020-05-31,3,59,2020-05-31 03:00:00,3,31,5,2020,2,22,152,6
2020-05-31,4,41,2020-05-31 04:00:00,4,31,5,2020,2,22,152,6
2020-05-31,5,3,2020-05-31 05:00:00,5,31,5,2020,2,22,152,6
2020-05-31,7,58,2020-05-31 07:00:00,7,31,5,2020,2,22,152,6
2020-05-31,8,90,2020-05-31 08:00:00,8,31,5,2020,2,22,152,6
2020-05-31,9,48,2020-05-31 09:00:00,9,31,5,2020,2,22,152,6
2020-05-31,10,116,2020-05-31 10:00:00,10,31,5,2020,2,22,152,6
2020-05-31,11,166,2020-05-31 11:00:00,11,31,5,2020,2,22,152,6
2020-05-31,12,255,2020-05-31 12:00:00,12,31,5,2020,2,22,152,6
2020-05-31,13,263,2020-05-31 13:00:00,13,31,5,2020,2,22,152,6
2020-05-31,14,211,2020-05-31 14:00:00,14,31,5,2020,2,22,152,6
2020-05-31,15,194,2020-05-31 15:00:00,15,31,5,2020,2,22,152,6
2020-05-31,16,164,2020-05-31 16:00:00,16,31,5,2020,2,22,152,6
2020-05-31,17,127,2020-05-31 17:00:00,17,31,5,2020,2,22,152,6
2020-05-31,18,107,2020-05-31 18:00:00,18,31,5,2020,2,22,152,6
2020-05-31,19,138,2020-05-31 19:00:00,19,31,5,2020,2,22,152,6
2020-05-31,20,94,2020-05-31 20:00:00,20,31,5,2020,2,22,152,6
2020-05-31,21,246,2020-05-31 21:00:00,21,31,5,2020,2,22,152,6
2020-05-31,22,71,2020-05-31 22:00:00,22,31,5,2020,2,22,152,6
2020-05-31,23,113,2020-05-31 23:00:00,23,31,5,2020,2,22,152,6
2020-06-01,0,96,2020-06-01 00:00:00,0,1,6,2020,2,23,153,0
2020-06-01,1,18,2020-06-01 01:00:00,1,1,6,2020,2,23,153,0
2020-06-01,2,33,2020-06-01 02:00:00,2,1,6,2020,2,23,153,0
2020-06-01,6,21,2020-06-01 06:00:00,6,1,6,2020,2,23,153,0
2020-06-01,7,45,2020-06-01 07:00:00,7,1,6,2020,2,23,153,0
2020-06-01,8,63,2020-06-01 08:00:00,8,1,6,2020,2,23,153,0
2020-06-01,9,122,2020-06-01 09:00:00,9,1,6,2020,2,23,153,0
2020-06-01,10,137,2020-06-01 10:00:00,10,1,6,2020,2,23,153,0
2020-06-01,11,138,2020-06-01 11:00:00,11,1,6,2020,2,23,153,0
2020-06-01,12,101,2020-06-01 12:00:00,12,1,6,2020,2,23,153,0
2020-06-01,13,77,2020-06-01 13:00:00,13,1,6,2020,2,23,153,0
2020-06-01,14,113,2020-06-01 14:00:00,14,1,6,2020,2,23,153,0
2020-06-01,15,90,2020-06-01 15:00:00,15,1,6,2020,2,23,153,0
2020-06-01,16,57,2020-06-01 16:00:00,16,1,6,2020,2,23,153,0
2020-06-01,17,117,2020-06-01 17:00:00,17,1,6,2020,2,23,153,0
2020-06-01,18,82,2020-06-01 18:00:00,18,1,6,2020,2,23,153,0
2020-06-01,19,118,2020-06-01 19:00:00,19,1,6,2020,2,23,153,0
2020-06-01,20,97,2020-06-01 20:00:00,20,1,6,2020,2,23,153,0
2020-06-01,21,37,2020-06-01 21:00:00,21,1,6,2020,2,23,153,0
2020-06-01,22,60,2020-06-01 22:00:00,22,1,6,2020,2,23,153,0
2020-06-01,23,32,2020-06-01 23:00:00,23,1,6,2020,2,23,153,0
2020-06-02,0,69,2020-06-02 00:00:00,0,2,6,2020,2,23,154,1
2020-06-02,1,45,2020-06-02 01:00:00,1,2,6,2020,2,23,154,1
2020-06-02,4,46,2020-06-02 04:00:00,4,2,6,2020,2,23,154,1
2020-06-02,5,40,2020-06-02 05:00:00,5,2,6,2020,2,23,154,1
2020-06-02,6,99,2020-06-02 06:00:00,6,2,6,2020,2,23,154,1
2020-06-02,7,90,2020-06-02 07:00:00,7,2,6,2020,2,23,154,1
2020-06-02,8,106,2020-06-02 08:00:00,8,2,6,2020,2,23,154,1
2020-06-02,9,62,2020-06-02 09:00:00,9,2,6,2020,2,23,154,1
2020-06-02,10,86,2020-06-02 10:00:00,10,2,6,2020,2,23,154,1
2020-06-02,11,87,2020-06-02 11:00:00,11,2,6,2020,2,23,154,1
2020-06-02,12,141,2020-06-02 12:00:00,12,2,6,2020,2,23,154,1
2020-06-02,13,128,2020-06-02 13:00:00,13,2,6,2020,2,23,154,1
2020-06-02,14,53,2020-06-02 14:00:00,14,2,6,2020,2,23,154,1
2020-06-02,15,103,2020-06-02 15:00:00,15,2,6,2020,2,23,154,1
2020-06-02,16,140,2020-06-02 16:00:00,16,2,6,2020,2,23,154,1
2020-06-02,17,124,2020-06-02 17:00:00,17,2,6,2020,2,23,154,1
2020-06-02,18,135,2020-06-02 18:00:00,18,2,6,2020,2,23,154,1
2020-06-02,19,68,2020-06-02 19:00:00,19,2,6,2020,2,23,154,1
2020-06-02,20,51,2020-06-02 20:00:00,20,2,6,2020,2,23,154,1
2020-06-02,21,101,2020-06-02 21:00:00,21,2,6,2020,2,23,154,1
2020-06-02,22,81,2020-06-02 22:00:00,22,2,6,2020,2,23,154,1
2020-06-02,23,103,2020-06-02 23:00:00,23,2,6,2020,2,23,154,1
2020-06-03,0,30,2020-06-03 00:00:00,0,3,6,2020,2,23,155,2
2020-06-03,1,62,2020-06-03 01:00:00,1,3,6,2020,2,23,155,2
2020-06-03,3,92,2020-06-03 03:00:00,3,3,6,2020,2,23,155,2
2020-06-03,4,62,2020-06-03 04:00:00,4,3,6,2020,2,23,155,2
2020-06-03,5,46,2020-06-03 05:00:00,5,3,6,2020,2,23,155,2
2020-06-03,6,13,2020-06-03 06:00:00,6,3,6,2020,2,23,155,2
2020-06-03,7,15,2020-06-03 07:00:00,7,3,6,2020,2,23,155,2
2020-06-03,8,31,2020-06-03 08:00:00,8,3,6,2020,2,23,155,2
2020-06-03,9,120,2020-06-03 09:00:00,9,3,6,2020,2,23,155,2
2020-06-03,10,75,2020-06-03 10:00:00,10,3,6,2020,2,23,155,2
2020-06-03,11,45,2020-06-03 11:00:00,11,3,6,2020,2,23,155,2
2020-06-03,12,31,2020-06-03 12:00:00,12,3,6,2020,2,23,155,2
2020-06-03,13,34,2020-06-03 13:00:00,13,3,6,2020,2,23,155,2
2020-06-03,14,109,2020-06-03 14:00:00,14,3,6,2020,2,23,155,2
2020-06-03,15,57,2020-06-03 15:00:00,15,3,6,2020,2,23,155,2
2020-06-03,16,68,2020-06-03 16:00:00,16,3,6,2020,2,23,155,2
2020-06-03,17,90,2020-06-03 17:00:00,17,3,6,2020,2,23,155,2
2020-06-03,18,149,2020-06-03 18:00:00,18,3,6,2020,2,23,155,2
2020-06-03,19,124,2020-06-03 19:00:00,19,3,6,2020,2,23,155,2
2020-06-03,20,65,2020-06-03 20:00:00,20,3,6,2020,2,23,155,2
2020-06-03,21,76,2020-06-03 21:00:00,21,3,6,2020,2,23,155,2
2020-06-03,22,23,2020-06-03 22:00:00,22,3,6,2020,2,23,155,2
2020-06-03,23,105,2020-06-03 23:00:00,23,3,6,2020,2,23,155,2
2020-06-04,0,28,2020-06-04 00:00:00,0,4,6,2020,2,23,156,3
2020-06-04,1,8,2020-06-04 01:00:00,1,4,6,2020,2,23,156,3
2020-06-04,2,9,2020-06-04 02:00:00,2,4,6,2020,2,23,156,3
2020-06-04,4,22,2020-06-04 04:00:00,4,4,6,2020,2,23,156,3
2020-06-04,6,35,2020-06-04 06:00:00,6,4,6,2020,2,23,156,3
2020-06-04,7,13,2020-06-04 07:00:00,7,4,6,2020,2,23,156,3
2020-06-04,8,37,2020-06-04 08:00:00,8,4,6,2020,2,23,156,3
2020-06-04,9,130,2020-06-04 09:00:00,9,4,6,2020,2,23,156,3
2020-06-04,10,102,2020-06-04 10:00:00,10,4,6,2020,2,23,156,3
2020-06-04,11,60,2020-06-04 11:00:00,11,4,6,2020,2,23,156,3
2020-06-04,12,75,2020-06-04 12:00:00,12,4,6,2020,2,23,156,3
2020-06-04,13,145,2020-06-04 13:00:00,13,4,6,2020,2,23,156,3
2020-06-04,14,79,2020-06-04 14:00:00,14,4,6,2020,2,23,156,3
2020-06-04,15,146,2020-06-04 15:00:00,15,4,6,2020,2,23,156,3
2020-06-04,16,85,2020-06-04 16:00:00,16,4,6,2020,2,23,156,3
2020-06-04,17,68,2020-06-04 17:00:00,17,4,6,2020,2,23,156,3
2020-06-04,18,79,2020-06-04 18:00:00,18,4,6,2020,2,23,156,3
2020-06-04,19,85,2020-06-04 19:00:00,19,4,6,2020,2,23,156,3
2020-06-04,20,46,2020-06-04 20:00:00,20,4,6,2020,2,23,156,3
2020-06-04,21,85,2020-06-04 21:00:00,21,4,6,2020,2,23,156,3
2020-06-04,22,26,2020-06-04 22:00:00,22,4,6,2020,2,23,156,3
2020-06-04,23,72,2020-06-04 23:00:00,23,4,6,2020,2,23,156,3
2020-06-05,0,49,2020-06-05 00:00:00,0,5,6,2020,2,23,157,4
2020-06-05,1,42,2020-06-05 01:00:00,1,5,6,2020,2,23,157,4
2020-06-05,2,25,2020-06-05 02:00:00,2,5,6,2020,2,23,157,4
2020-06-05,3,15,2020-06-05 03:00:00,3,5,6,2020,2,23,157,4
2020-06-05,4,35,2020-06-05 04:00:00,4,5,6,2020,2,23,157,4
2020-06-05,6,28,2020-06-05 06:00:00,6,5,6,2020,2,23,157,4
2020-06-05,7,46,2020-06-05 07:00:00,7,5,6,2020,2,23,157,4
2020-06-05,8,91,2020-06-05 08:00:00,8,5,6,2020,2,23,157,4
2020-06-05,9,87,2020-06-05 09:00:00,9,5,6,2020,2,23,157,4
2020-06-05,10,86,2020-06-05 10:00:00,10,5,6,2020,2,23,157,4
2020-06-05,11,145,2020-06-05 11:00:00,11,5,6,2020,2,23,157,4
2020-06-05,12,130,2020-06-05 12:00:00,12,5,6,2020,2,23,157,4
2020-06-05,13,165,2020-06-05 13:00:00,13,5,6,2020,2,23,157,4
2020-06-05,14,132,2020-06-05 14:00:00,14,5,6,2020,2,23,157,4
2020-06-05,15,146,2020-06-05 15:00:00,15,5,6,2020,2,23,157,4
2020-06-05,16,100,2020-06-05 16:00:00,16,5,6,2020,2,23,157,4
2020-06-05,17,91,2020-06-05 17:00:00,17,5,6,2020,2,23,157,4
2020-06-05,18,147,2020-06-05 18:00:00,18,5,6,2020,2,23,157,4
2020-06-05,19,90,2020-06-05 19:00:00,19,5,6,2020,2,23,157,4
2020-06-05,20,182,2020-06-05 20:00:00,20,5,6,2020,2,23,157,4
2020-06-05,21,208,2020-06-05 21:00:00,21,5,6,2020,2,23,157,4
2020-06-05,22,97,2020-06-05 22:00:00,22,5,6,2020,2,23,157,4
2020-06-05,23,59,2020-06-05 23:00:00,23,5,6,2020,2,23,157,4
2020-06-06,0,101,2020-06-06 00:00:00,0,6,6,2020,2,23,158,5
2020-06-06,1,63,2020-06-06 01:00:00,1,6,6,2020,2,23,158,5
2020-06-06,2,52,2020-06-06 02:00:00,2,6,6,2020,2,23,158,5
2020-06-06,3,51,2020-06-06 03:00:00,3,6,6,2020,2,23,158,5
2020-06-06,4,33,2020-06-06 04:00:00,4,6,6,2020,2,23,158,5
2020-06-06,5,79,2020-06-06 05:00:00,5,6,6,2020,2,23,158,5
2020-06-06,6,75,2020-06-06 06:00:00,6,6,6,2020,2,23,158,5
2020-06-06,7,16,2020-06-06 07:00:00,7,6,6,2020,2,23,158,5
2020-06-06,8,95,2020-06-06 08:00:00,8,6,6,2020,2,23,158,5
2020-06-06,9,114,2020-06-06 09:00:00,9,6,6,2020,2,23,158,5
2020-06-06,10,140,2020-06-06 10:00:00,10,6,6,2020,2,23,158,5
2020-06-06,11,147,2020-06-06 11:00:00,11,6,6,2020,2,23,158,5
2020-06-06,12,240,2020-06-06 12:00:00,12,6,6,2020,2,23,158,5
2020-06-06,13,314,2020-06-06 13:00:00,13,6,6,2020,2,23,158,5
2020-06-06,14,266,2020-06-06 14:00:00,14,6,6,2020,2,23,158,5
2020-06-06,15,232,2020-06-06 15:00:00,15,6,6,2020,2,23,158,5
2020-06-06,16,234,2020-06-06 16:00:00,16,6,6,2020,2,23,158,5
2020-06-06,17,189,2020-06-06 17:00:00,17,6,6,2020,2,23,158,5
2020-06-06,18,110,2020-06-06 18:00:00,18,6,6,2020,2,23,158,5
2020-06-06,19,114,2020-06-06 19:00:00,19,6,6,2020,2,23,158,5
2020-06-06,20,155,2020-06-06 20:00:00,20,6,6,2020,2,23,158,5
2020-06-06,21,241,2020-06-06 21:00:00,21,6,6,2020,2,23,158,5
2020-06-06,22,157,2020-06-06 22:00:00,22,6,6,2020,2,23,158,5
2020-06-06,23,107,2020-06-06 23:00:00,23,6,6,2020,2,23,158,5
2020-06-07,0,109,2020-06-07 00:00:00,0,7,6,2020,2,23,159,6
2020-06-07,1,16,2020-06-07 01:00:00,1,7,6,2020,2,23,159,6
2020-06-07,2,47,2020-06-07 02:00:00,2,7,6,2020,2,23,159,6
2020-06-07,3,13,2020-06-07 03:00:00,3,7,6,2020,2,23,159,6
2020-06-07,4,95,2020-06-07 04:00:00,4,7,6,2020,2,23,159,6
2020-06-07,5,87,2020-06-07 05:00:00,5,7,6,2020,2,23,159,6
2020-06-07,6,39,2020-06-07 06:00:00,6,7,6,2020,2,23,159,6
2020-06-07,7,103,2020-06-07 07:00:00,7,7,6,2020,2,23,159,6
2020-06-07,8,80,2020-06-07 08:00:00,8,7,6,2020,2,23,159,6
2020-06-07,9,104,2020-06-07 09:00:00,9,7,6,2020,2,23,159,6
2020-06-07,10,117,2020-06-07 10:00:00,10,7,6,2020,2,23,159,6
2020-06-07,11,170,2020-06-07 11:00:00,11,7,6,2020,2,23,159,6
2020-06-07,12,203,2020-06-07 12:00:00,12,7,6,2020,2,23,159,6
2020-06-07,13,189,2020-06-07 13:00:00,13,7,6,2020,2,23,159,6
2020-06-07,14,192,2020-06-07 14:00:00,14,7,6,2020,2,23,159,6
2020-06-07,15,238,2020-06-07 15:00:00,15,7,6,2020,2,23,159,6
2020-06-07,16,185,2020-06-07 16:00:00,16,7,6,2020,2,23,159,6
2020-06-07,17,110,2020-06-07 17:00:00,17,7,6,2020,2,23,159,6
2020-06-07,18,157,2020-06-07 18:00:00,18,7,6,2020,2,23,159,6
2020-06-07,19,64,2020-06-07 19:00:00,19,7,6,2020,2,23,159,6
2020-06-07,20,118,2020-06-07 20:00:00,20,7,6,2020,2,23,159,6
2020-06-07,21,187,2020-06-07 21:00:00,21,7,6,2020,2,23,159,6
2020-06-07,22,153,2020-06-07 22:00:00,22,7,6,2020,2,23,159,6
2020-06-07,23,97,2020-06-07 23:00:00,23,7,6,2020,2,23,159,6
2020-06-08,0,32,2020-06-08 00:00:00,0,8,6,2020,2,24,160,0
2020-06-08,1,25,2020-06-08 01:00:00,1,8,6,2020,2,24,160,0
2020-06-08,2,36,2020-06-08 02:00:00,2,8,6,2020,2,24,160,0
2020-06-08,3,33,2020-06-08 03:00:00,3,8,6,2020,2,24,160,0
2020-06-08,4,24,2020-06-08 04:00:00,4,8,6,2020,2,24,160,0
2020-06-08,5,40,2020-06-08 05:00:00,5,8,6,2020,2,24,160,0
2020-06-08,6,56,2020-06-08 06:00:00,6,8,6,2020,2,24,160,0
2020-06-08,7,25,2020-06-08 07:00:00,7,8,6,2020,2,24,160,0
2020-06-08,8,97,2020-06-08 08:00:00,8,8,6,2020,2,24,160,0
2020-06-08,9,87,2020-06-08 09:00:00,9,8,6,2020,2,24,160,0
2020-06-08,10,50,2020-06-08 10:00:00,10,8,6,2020,2,24,160,0
2020-06-08,11,107,2020-06-08 11:00:00,11,8,6,2020,2,24,160,0
2020-06-08,12,153,2020-06-08 12:00:00,12,8,6,2020,2,24,160,0
2020-06-08,13,148,2020-06-08 13:00:00,13,8,6,2020,2,24,160,0
2020-06-08,14,84,2020-06-08 14:00:00,14,8,6,2020,2,24,160,0
2020-06-08,15,127,2020-06-08 15:00:00,15,8,6,2020,2,24,160,0
2020-06-08,16,73,2020-06-08 16:00:00,16,8,6,2020,2,24,160,0
2020-06-08,17,112,2020-06-08 17:00:00,17,8,6,2020,2,24,160,0
